id,search_id,origin,destination,outbound_date,return_date,price,currency,total_duration_minutes,flight_type,airline,stops,carbon_emissions_kg,booking_token,collected_at
218,40,BOM,COK,2026-09-12,2026-09-19,47396.00,INR,1355,Round trip,"Air India, Air India Express",1,290,WyJDalJJZUdKNFFVRkNNRWR5TldkQlJrdEtjbEZDUnkwdExTMHRMUzB0TFMxd2FuTnZOVUZCUVVGQlIzRnNWRzFKVEd4Q2RVZEJFZzFCU1RFNE9ESjhTVmd4T0RFMUdnc0lwUElDRUFBYUEwbE9VamdjY01DREF3PT0iLFtbIkJPTSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTg4MiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxODE1Il1dXQ==,2026-09-12 18:36:41.144696
219,40,BOM,COK,2026-09-12,2026-09-19,49211.00,INR,870,Round trip,"Air India, Air India Express",1,290,WyJDalJJZUdKNFFVRkNNRWR5TldkQlJrdEtjbEZDUnkwdExTMHRMUzB0TFMxd2FuTnZOVUZCUVVGQlIzRnNWRzFKVEd4Q2RVZEJFZzFCU1RFNE9ESjhTVmd4T0RFeUdnc0l1NEFERUFBYUEwbE9VamdjY0t5U0F3PT0iLFtbIkJPTSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTg4MiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxODEyIl1dXQ==,2026-09-12 18:36:41.147377
220,41,BOM,GOI,2026-09-12,2026-09-19,21863.00,INR,80,Round trip,IndiGo,0,49,WyJDalJJTmtOWlUyMVplbEZmU1dOQlIwVmtOV2RDUnkwdExTMHRMUzB0TFhaMGVHVXlOMEZCUVVGQlIzRnNWRzVKUTFGQ1pDMUJFZ1kyUlRVeE1EWWFDd2pucWdFUUFCb0RTVTVTT0J4dzRMSUIiLFtbIkJPTSIsIjIwMjYtMDktMTIiLCJHT0kiLG51bGwsIjZFIiwiNTEwNiJdXV0=,2026-09-12 18:36:51.088726
221,41,BOM,GOI,2026-09-12,2026-09-19,28953.00,INR,450,Round trip,"Air India, Air India Express",1,252,WyJDalJJTmtOWlUyMVplbEZmU1dOQlIwVmtOV2RDUnkwdExTMHRMUzB0TFhaMGVHVXlOMEZCUVVGQlIzRnNWRzVKUTFGQ1pDMUJFZzFCU1RFNE9ESjhTVmd4TVRBNEdnc0ltZUlCRUFBYUEwbE9VamdjY056c0FRPT0iLFtbIkJPTSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTg4MiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkdPSSIsbnVsbCwiSVgiLCIxMTA4Il1dXQ==,2026-09-12 18:36:51.091194
222,41,BOM,GOI,2026-09-12,2026-09-19,30262.00,INR,1115,Round trip,Air India,1,236,WyJDalJJTmtOWlUyMVplbEZmU1dOQlIwVmtOV2RDUnkwdExTMHRMUzB0TFhaMGVHVXlOMEZCUVVGQlIzRnNWRzVKUTFGQ1pDMUJFZ3hCU1RFNE9ESjhRVWswT0RjYUN3aTI3QUVRQUJvRFNVNVNPQnh3dHZjQiIsW1siQk9NIiwiMjAyNi0wOS0xMiIsIkRFTCIsbnVsbCwiQUkiLCIxODgyIl0sWyJERUwiLCIyMDI2LTA5LTEzIiwiR09JIixudWxsLCJBSSIsIjQ4NyJdXV0=,2026-09-12 18:36:51.094243
223,41,BOM,GOI,2026-09-12,2026-09-19,36407.00,INR,815,Round trip,Air India,1,236,WyJDalJJTmtOWlUyMVplbEZmU1dOQlIwVmtOV2RDUnkwdExTMHRMUzB0TFhaMGVHVXlOMEZCUVVGQlIzRnNWRzVKUTFGQ1pDMUJFZzFCU1RFNE9ESjhRVWt5TmpJM0dnc0l0NXdDRUFBYUEwbE9VamdjY05TcEFnPT0iLFtbIkJPTSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTg4MiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkdPSSIsbnVsbCwiQUkiLCIyNjI3Il1dXQ==,2026-09-12 18:36:51.097403
224,42,HYD,BLR,2026-09-12,2026-09-19,14529.00,INR,85,Round trip,Air India Express,0,58,WyJDalJJT0VoSlYyUXRTVjlPUzFsQlMySkdaWGRDUnkwdExTMHRMUzB0TFhsc2JIRXhPVUZCUVVGQlIzRnNWRzVqU0hNMlRrTkJFZ1pKV0RJNU9ETWFDZ2pCY1JBQUdnTkpUbEk0SEhEbGRnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCTFIiLG51bGwsIklYIiwiMjk4MyJdXV0=,2026-09-12 18:36:55.042437
225,42,HYD,BLR,2026-09-12,2026-09-19,14529.00,INR,80,Round trip,Air India Express,0,58,WyJDalJJT0VoSlYyUXRTVjlPUzFsQlMySkdaWGRDUnkwdExTMHRMUzB0TFhsc2JIRXhPVUZCUVVGQlIzRnNWRzVqU0hNMlRrTkJFZ1pKV0RFek56Z2FDZ2pCY1JBQUdnTkpUbEk0SEhEbGRnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCTFIiLG51bGwsIklYIiwiMTM3OCJdXV0=,2026-09-12 18:36:55.045831
226,42,HYD,BLR,2026-09-12,2026-09-19,15018.00,INR,80,Round trip,IndiGo,0,53,WyJDalJJT0VoSlYyUXRTVjlPUzFsQlMySkdaWGRDUnkwdExTMHRMUzB0TFhsc2JIRXhPVUZCUVVGQlIzRnNWRzVqU0hNMlRrTkJFZ1UyUlRJNE5Sb0tDS3AxRUFBYUEwbE9VamdjY09WNiIsW1siSFlEIiwiMjAyNi0wOS0xMiIsIkJMUiIsbnVsbCwiNkUiLCIyODUiXV1d,2026-09-12 18:36:55.048844
227,42,HYD,BLR,2026-09-12,2026-09-19,16853.00,INR,80,Round trip,IndiGo,0,48,WyJDalJJT0VoSlYyUXRTVjlPUzFsQlMySkdaWGRDUnkwdExTMHRMUzB0TFhsc2JIRXhPVUZCUVVGQlIzRnNWRzVqU0hNMlRrTkJFZ1kyUlRZMU1EVWFDd2pWZ3dFUUFCb0RTVTVTT0J4dzVZa0IiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCTFIiLG51bGwsIjZFIiwiNjUwNSJdXV0=,2026-09-12 18:36:55.052303
228,43,HYD,DEL,2026-09-12,2026-09-19,17428.00,INR,135,Round trip,IndiGo,0,98,WyJDalJJVldaVVRWVmpkVmRpYjI5QlMwUnlOM2RDUnkwdExTMHRMUzB0TFMxdmVYSnBPVUZCUVVGQlIzRnNWRzV2U0dkM1ptMUJFZ1kyUlRZd01qVWFDd2lVaUFFUUFCb0RTVTVTT0J4d3Y0NEIiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIjZFIiwiNjAyNSJdXV0=,2026-09-12 18:36:58.136988
229,43,HYD,DEL,2026-09-12,2026-09-19,17910.00,INR,150,Round trip,Air India,0,113,WyJDalJJVldaVVRWVmpkVmRpYjI5QlMwUnlOM2RDUnkwdExTMHRMUzB0TFMxdmVYSnBPVUZCUVVGQlIzRnNWRzV2U0dkM1ptMUJFZ1pCU1RJM056WWFDd2oyaXdFUUFCb0RTVTVTT0J4d3Q1SUIiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdXV0=,2026-09-12 18:36:58.140252
230,43,HYD,DEL,2026-09-12,2026-09-19,18461.00,INR,150,Round trip,Air India,0,113,WyJDalJJVldaVVRWVmpkVmRpYjI5QlMwUnlOM2RDUnkwdExTMHRMUzB0TFMxdmVYSnBPVUZCUVVGQlIzRnNWRzV2U0dkM1ptMUJFZ1pCU1RFNE9EQWFDd2lka0FFUUFCb0RTVTVTT0J4dytKWUIiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTg4MCJdXV0=,2026-09-12 18:36:58.142858
231,43,HYD,DEL,2026-09-12,2026-09-19,19056.00,INR,145,Round trip,IndiGo,0,98,WyJDalJJVldaVVRWVmpkVmRpYjI5QlMwUnlOM2RDUnkwdExTMHRMUzB0TFMxdmVYSnBPVUZCUVVGQlIzRnNWRzV2U0dkM1ptMUJFZ1UyUlRnNU1Cb0xDUENVQVJBQUdnTkpUbEk0SEhEbW13RT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIjZFIiwiODkwIl1dXQ==,2026-09-12 18:36:58.145486
232,43,HYD,DEL,2026-09-12,2026-09-19,19102.00,INR,145,Round trip,Air India,0,113,WyJDalJJVldaVVRWVmpkVmRpYjI5QlMwUnlOM2RDUnkwdExTMHRMUzB0TFMxdmVYSnBPVUZCUVVGQlIzRnNWRzV2U0dkM1ptMUJFZ1pCU1RJNE56QWFDd2llbFFFUUFCb0RTVTVTT0J4d2xwd0IiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjg3MCJdXV0=,2026-09-12 18:36:58.148201
233,43,HYD,DEL,2026-09-12,2026-09-19,19889.00,INR,145,Round trip,Air India,0,111,WyJDalJJVldaVVRWVmpkVmRpYjI5QlMwUnlOM2RDUnkwdExTMHRMUzB0TFMxdmVYSnBPVUZCUVVGQlIzRnNWRzV2U0dkM1ptMUJFZ1pCU1RJMU1qQWFDd2l4bXdFUUFCb0RTVTVTT0J4d3pxSUIiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjUyMCJdXV0=,2026-09-12 18:36:58.1507
234,44,HYD,BOM,2026-09-12,2026-09-19,14299.00,INR,340,Round trip,IndiGo,1,128,WyJDalJJWW1GelkwcEVYMTlPVDBWQlIyUnhPSGRDUnkwdExTMHRMUzB0TFMxMmRHNW1Oa0ZCUVVGQlIzRnNWRzQwUlVzemNIRkJFZ3cyUlRJeE5udzJSVFl5TURVYUNnamJieEFBR2dOSlRsSTRISEQwZEE9PSIsW1siSFlEIiwiMjAyNi0wOS0xMiIsIkFNRCIsbnVsbCwiNkUiLCIyMTYiXSxbIkFNRCIsIjIwMjYtMDktMTMiLCJCT00iLG51bGwsIjZFIiwiNjIwNSJdXV0=,2026-09-12 18:37:06.505895
235,44,HYD,BOM,2026-09-12,2026-09-19,18913.00,INR,90,Round trip,IndiGo,0,61,WyJDalJJWW1GelkwcEVYMTlPVDBWQlIyUnhPSGRDUnkwdExTMHRMUzB0TFMxMmRHNW1Oa0ZCUVVGQlIzRnNWRzQwUlVzemNIRkJFZ1kyUlRZek5qTWFDd2poa3dFUUFCb0RTVTVTT0J4dzBab0IiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIjZFIiwiNjM2MyJdXV0=,2026-09-12 18:37:06.509564
236,44,HYD,BOM,2026-09-12,2026-09-19,25475.00,INR,115,Round trip,Air India,0,71,WyJDalJJWW1GelkwcEVYMTlPVDBWQlIyUnhPSGRDUnkwdExTMHRMUzB0TFMxMmRHNW1Oa0ZCUVVGQlIzRnNWRzQwUlVzemNIRkJFZ1pCU1RJMk9Ua2FDd2lEeHdFUUFCb0RTVTVTT0J4d3BOQUIiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIkFJIiwiMjY5OSJdXV0=,2026-09-12 18:37:06.51235
237,44,HYD,BOM,2026-09-12,2026-09-19,25475.00,INR,115,Round trip,Air India,0,71,WyJDalJJWW1GelkwcEVYMTlPVDBWQlIyUnhPSGRDUnkwdExTMHRMUzB0TFMxMmRHNW1Oa0ZCUVVGQlIzRnNWRzQwUlVzemNIRkJFZ1pCU1RJNE56WWFDd2lEeHdFUUFCb0RTVTVTT0J4d3BOQUIiLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIkFJIiwiMjg3NiJdXV0=,2026-09-12 18:37:06.515353
238,44,HYD,BOM,2026-09-12,2026-09-19,40712.00,INR,325,Round trip,IndiGo,1,179,WyJDalJJWW1GelkwcEVYMTlPVDBWQlIyUnhPSGRDUnkwdExTMHRMUzB0TFMxMmRHNW1Oa0ZCUVVGQlIzRnNWRzQwUlVzemNIRkJFZzAyUlRZMU1EVjhOa1UxTWprekdnc0lpTDRDRUFBYUEwbE9VamdjY083TUFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCTFIiLG51bGwsIjZFIiwiNjUwNSJdLFsiQkxSIiwiMjAyNi0wOS0xMyIsIkJPTSIsbnVsbCwiNkUiLCI1MjkzIl1dXQ==,2026-09-12 18:37:06.517636
239,45,HYD,MAA,2026-09-12,2026-09-19,15332.00,INR,85,Round trip,IndiGo,0,51,WyJDalJJYjFwemNXOUxkVlJzTjJkQlFXeFhaSGRDUnkwdExTMHRMUzB0TFMxdmVXWnlOVUZCUVVGQlIzRnNWRzg0VDJ4NmVUQkJFZ1kyUlRZeE56UWFDZ2prZHhBQUdnTkpUbEk0SEhDdGZRPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJNQUEiLG51bGwsIjZFIiwiNjE3NCJdXV0=,2026-09-12 18:37:20.130147
240,45,HYD,MAA,2026-09-12,2026-09-19,,INR,1000,Round trip,Air India,2,311,WyJDalJJYjFwemNXOUxkVlJzTjJkQlFXeFhaSGRDUnkwdExTMHRMUzB0TFMxdmVXWnlOVUZCUVVGQlIzRnNWRzg0VDJ4NmVUQkJFaFJCU1RJM056WjhRVWt5T1RRemZFRkpNamM0TURnYyIsW1siSFlEIiwiMjAyNi0wOS0xMiIsIkRFTCIsbnVsbCwiQUkiLCIyNzc2Il0sWyJERUwiLCIyMDI2LTA5LTEzIiwiQk9NIixudWxsLCJBSSIsIjI5NDMiXSxbIkJPTSIsIjIwMjYtMDktMTMiLCJNQUEiLG51bGwsIkFJIiwiMjc4MCJdXV0=,2026-09-12 18:37:20.15173
241,46,HYD,CCU,2026-09-12,2026-09-19,22671.00,INR,130,Round trip,IndiGo,0,93,WyJDalJJYlY4dE9XSXdRek5qTmxsQlNUbHpXV2RDUnkwdExTMHRMUzB0TFhscFltVmhNVUZCUVVGQlIzRnNWSEJSUjFGV1RqQkJFZ1UyUlRrME5Cb0xDSSt4QVJBQUdnTkpUbEk0SEhDdHVRRT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJDQ1UiLG51bGwsIjZFIiwiOTQ0Il1dXQ==,2026-09-12 18:37:24.421902
242,46,HYD,CCU,2026-09-12,2026-09-19,,INR,380,Round trip,Air India,1,228,WyJDalJJYlY4dE9XSXdRek5qTmxsQlNUbHpXV2RDUnkwdExTMHRMUzB0TFhscFltVmhNVUZCUVVGQlIzRnNWSEJSUjFGV1RqQkJFZzFCU1RFNE9EQjhRVWt5TnpBeU9Cdz0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTg4MCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNDVSIsbnVsbCwiQUkiLCIyNzAyIl1dXQ==,2026-09-12 18:37:24.425381
243,47,HYD,PNQ,2026-09-12,2026-09-19,22535.00,INR,70,Round trip,IndiGo,0,49,WyJDalJJT0doM2VuTlRlVTFQWDNkQlNIQXpjbEZDUnkwdExTMHRMUzB0TFMxMmQzTnlORUZCUVVGQlIzRnNWSEZKUlZOUFJFbEJFZ1UyUlRReU5ob0xDSWV3QVJBQUdnTkpUbEk0SEhDZnVBRT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJQTlEiLG51bGwsIjZFIiwiNDI2Il1dXQ==,2026-09-12 18:37:38.102106
244,47,HYD,PNQ,2026-09-12,2026-09-19,,INR,445,Round trip,Air India,1,247,WyJDalJJT0doM2VuTlRlVTFQWDNkQlNIQXpjbEZDUnkwdExTMHRMUzB0TFMxMmQzTnlORUZCUVVGQlIzRnNWSEZKUlZOUFJFbEJFZzFCU1RJM056WjhRVWt5TkRZNU9Cdz0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIlBOUSIsbnVsbCwiQUkiLCIyNDY5Il1dXQ==,2026-09-12 18:37:38.105551
245,48,HYD,AMD,2026-09-12,2026-09-19,21211.00,INR,105,Round trip,IndiGo,0,79,WyJDalJJT0ZZNVIxTmlWRXBuUmxWQlNtRjNiM2RDUnkwdExTMHRMUzB0TFhsc1pXMHlNVUZCUVVGQlIzRnNWSEZWU3pSQmJtVkJFZ1UyUlRJeE5ob0xDTnVsQVJBQUdnTkpUbEk0SEhDMnJRRT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJBTUQiLG51bGwsIjZFIiwiMjE2Il1dXQ==,2026-09-12 18:37:41.322188
246,48,HYD,AMD,2026-09-12,2026-09-19,29652.00,INR,645,Round trip,IndiGo,1,161,WyJDalJJT0ZZNVIxTmlWRXBuUmxWQlNtRjNiM2RDUnkwdExTMHRMUzB0TFhsc1pXMHlNVUZCUVVGQlIzRnNWSEZWU3pSQmJtVkJFZzAyUlRZek5qTjhOa1V5TXpRM0dnc0kxT2NCRUFBYUEwbE9VamdjY0xmeUFRPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIjZFIiwiNjM2MyJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkFNRCIsbnVsbCwiNkUiLCIyMzQ3Il1dXQ==,2026-09-12 18:37:41.325352
247,48,HYD,AMD,2026-09-12,2026-09-19,30006.00,INR,475,Round trip,IndiGo,1,180,WyJDalJJT0ZZNVIxTmlWRXBuUmxWQlNtRjNiM2RDUnkwdExTMHRMUzB0TFhsc1pXMHlNVUZCUVVGQlIzRnNWSEZWU3pSQmJtVkJFZzAyUlRZek5qTjhOa1UxTVRRMEdnc0l0dW9CRUFBYUEwbE9VamdjY0tyMUFRPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIjZFIiwiNjM2MyJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkFNRCIsbnVsbCwiNkUiLCI1MTQ0Il1dXQ==,2026-09-12 18:37:41.328463
248,48,HYD,AMD,2026-09-12,2026-09-19,30186.00,INR,350,Round trip,IndiGo,1,168,WyJDalJJT0ZZNVIxTmlWRXBuUmxWQlNtRjNiM2RDUnkwdExTMHRMUzB0TFhsc1pXMHlNVUZCUVVGQlIzRnNWSEZWU3pSQmJtVkJFZ3cyUlRZek5qTjhOa1UyTXpJYUN3anE2d0VRQUJvRFNVNVNPQnh3NXZZQiIsW1siSFlEIiwiMjAyNi0wOS0xMiIsIkJPTSIsbnVsbCwiNkUiLCI2MzYzIl0sWyJCT00iLCIyMDI2LTA5LTEzIiwiQU1EIixudWxsLCI2RSIsIjYzMiJdXV0=,2026-09-12 18:37:41.331953
249,48,HYD,AMD,2026-09-12,2026-09-19,,INR,485,Round trip,Air India,1,214,WyJDalJJT0ZZNVIxTmlWRXBuUmxWQlNtRjNiM2RDUnkwdExTMHRMUzB0TFhsc1pXMHlNVUZCUVVGQlIzRnNWSEZWU3pSQmJtVkJFZ3hCU1RJM056WjhRVWs0TVRjNEhBPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkFNRCIsbnVsbCwiQUkiLCI4MTciXV1d,2026-09-12 18:37:41.335455
250,49,HYD,COK,2026-09-12,2026-09-19,28093.00,INR,620,Round trip,Air India Express,1,111,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFKV0RFek56aDhTVmd5TmpjNEdnc0l2ZHNCRUFBYUEwbE9VamdjY05qbEFRPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCTFIiLG51bGwsIklYIiwiMTM3OCJdLFsiQkxSIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIyNjc4Il1dXQ==,2026-09-12 18:37:52.731392
251,49,HYD,COK,2026-09-12,2026-09-19,35108.00,INR,950,Round trip,Air India,1,278,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJM056WjhRVWt5TkRVNEdnc0lwSklDRUFBYUEwbE9VamdjY0lXZkFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiQUkiLCIyNDU4Il1dXQ==,2026-09-12 18:37:52.735721
252,49,HYD,COK,2026-09-12,2026-09-19,36309.00,INR,895,Round trip,"Air India, Air India Express",1,297,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJM056WjhTVmd4T0RFeUdnc0kxWnNDRUFBYUEwbE9VamdjY082b0FnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxODEyIl1dXQ==,2026-09-12 18:37:52.738642
253,49,HYD,COK,2026-09-12,2026-09-19,33744.00,INR,1150,Round trip,Air India,1,278,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJM056WjhRVWt5TkRjekdnc0kwSWNDRUFBYUEwbE9VamdjY1BLVEFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiQUkiLCIyNDczIl1dXQ==,2026-09-12 18:37:52.741672
254,49,HYD,COK,2026-09-12,2026-09-19,34261.00,INR,1550,Round trip,Air India,1,278,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJM056WjhRVWt5T0Rnekdnc0kxWXNDRUFBYUEwbE9VamdjY0krWUFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiQUkiLCIyODgzIl1dXQ==,2026-09-12 18:37:52.74515
255,49,HYD,COK,2026-09-12,2026-09-19,34305.00,INR,1380,Round trip,"Air India, Air India Express",1,297,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJM056WjhTVmd4T0RFMUdnc0lnWXdDRUFBYUEwbE9VamdjY0wyWUFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjc3NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxODE1Il1dXQ==,2026-09-12 18:37:52.749193
256,49,HYD,COK,2026-09-12,2026-09-19,41463.00,INR,615,Round trip,Air India,1,168,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJMk9UbDhRVWt5TnpnM0dnc0k5OE1DRUFBYUEwbE9VamdjY0lEVEFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIkFJIiwiMjY5OSJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiQUkiLCIyNzg3Il1dXQ==,2026-09-12 18:37:52.752694
257,49,HYD,COK,2026-09-12,2026-09-19,43669.00,INR,525,Round trip,"Air India, Air India Express",1,183,WyJDalJJWld4TlVVZ3hVVmxGZEdkQlNIcGxTbWRDUnkwdExTMHRMUzB0TFhaM1pHMHhPRUZCUVVGQlIzRnNWSEZ2VEhBemFVOUJFZzFCU1RJMk9UbDhTVmd4TnprM0dnc0lsZFVDRUFBYUEwbE9VamdjY0lUbEFnPT0iLFtbIkhZRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIkFJIiwiMjY5OSJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxNzk3Il1dXQ==,2026-09-12 18:37:52.755988
258,50,HYD,GOI,2026-09-12,2026-09-19,16324.00,INR,595,Round trip,IndiGo,1,96,WyJDalJJV1hScVNVd3RWSFl3ZG10QlIyNU1UVUZDUnkwdExTMHRMUzB0TFMxMmRHUnlNa0ZCUVVGQlIzRnNWSEpWUTFBeGIwdEJFZ3cyUlRZMU1EVjhOa1V4T1RRYUNnakVmeEFBR2dOSlRsSTRISEM3aFFFPSIsW1siSFlEIiwiMjAyNi0wOS0xMiIsIkJMUiIsbnVsbCwiNkUiLCI2NTA1Il0sWyJCTFIiLCIyMDI2LTA5LTEzIiwiR09JIixudWxsLCI2RSIsIjE5NCJdXV0=,2026-09-12 18:37:57.312289
259,51,MAA,BLR,2026-09-12,2026-09-19,10416.00,INR,615,Round trip,IndiGo,1,99,WyJDalJJYW1WNVEweDNhVmhTWWpSQlNpMW1hVkZDUnkwdExTMHRMUzB0TFMxdmEyUnFORUZCUVVGQlIzRnNWSEpyUkVObWEybEJFZ3cyUlRZME9EZDhOa1UwTVRNYUNnaXdVUkFBR2dOSlRsSTRISENVVlE9PSIsW1siTUFBIiwiMjAyNi0wOS0xMiIsIkhZRCIsbnVsbCwiNkUiLCI2NDg3Il0sWyJIWUQiLCIyMDI2LTA5LTEzIiwiQkxSIixudWxsLCI2RSIsIjQxMyJdXV0=,2026-09-12 18:38:10.654055
260,51,MAA,BLR,2026-09-12,2026-09-19,12996.00,INR,60,Round trip,IndiGo,0,41,WyJDalJJYW1WNVEweDNhVmhTWWpSQlNpMW1hVkZDUnkwdExTMHRMUzB0TFMxdmEyUnFORUZCUVVGQlIzRnNWSEpyUkVObWEybEJFZ1UyUlRjNU5ob0tDTVJsRUFBYUEwbE9VamdjY0tCcSIsW1siTUFBIiwiMjAyNi0wOS0xMiIsIkJMUiIsbnVsbCwiNkUiLCI3OTYiXV1d,2026-09-12 18:38:10.657769
261,51,MAA,BLR,2026-09-12,2026-09-19,35164.00,INR,1705,Round trip,Air India,1,180,WyJDalJJYW1WNVEweDNhVmhTWWpSQlNpMW1hVkZDUnkwdExTMHRMUzB0TFMxdmEyUnFORUZCUVVGQlIzRnNWSEpyUkVObWEybEJFZ3hCU1RRek5ueEJTVEk0TlRjYUN3amNrZ0lRQUJvRFNVNVNPQnh3d0o4QyIsW1siTUFBIiwiMjAyNi0wOS0xMiIsIkJPTSIsbnVsbCwiQUkiLCI0MzYiXSxbIkJPTSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIkFJIiwiMjg1NyJdXV0=,2026-09-12 18:38:10.65986
