record_id,search_id,origin,destination,route,outbound_date,return_date,collection_timestamp,collection_date,advance_purchase_days,booking_window_category,airline,flight_type,currency,price,total_fare,base_fare,taxes_fees,stops,total_duration_minutes,departure_time,arrival_time,travel_class,carbon_emissions_kg,seats_available,sold_out,booking_token,source,source_engine,travel_year,travel_month,travel_week,travel_day,travel_day_of_week,travel_day_name,travel_month_name,is_weekend,collection_hour,fare_band,log_fare,fare_outlier,route_average_fare,fare_vs_route_average_pct,route_airline_count,route_observation_count,search_currency,search_timestamp,search_request_id,id,collected_at
38ae5a163b86aff5a7ec93fa39671cffe9adec680b2bef793fa3e409a0618e0c,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.627074,2026-09-12,0,0-3 days,Akasa Air,Round trip,INR,19144.0,19144.0,,,0,145.0,,,,99.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZ1pSVURFNE1UQWFDd2pJbFFFUUFCb0RTVTVTT0J4d3dwd0IiLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIlFQIiwiMTgxMCJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,15001-25000,9.859796863911395,False,17427.782608695652,9.847594670179305,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,329,2026-09-12 18:40:55.627074
9931a3d7b6c16542c3b4dba6e06c14717718a69024aa9ea85513ff481c17c960,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.629184,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,19297.0,19297.0,,,0,135.0,,,,96.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZ1kyUlRJMk1qUWFDd2pobGdFUUFCb0RTVTVTT0J4dzQ1MEIiLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIjZFIiwiMjYyNCJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,15001-25000,9.86775674258033,False,17427.782608695652,10.72550325691861,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,330,2026-09-12 18:40:55.629184
b8458284ffdc53c8d885985310196a9b28bf15dc0ad46efeefdbee09509b3709,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.631023,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,18844.0,18844.0,,,1,640.0,,,,113.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZzAyUlRZeE1UZDhOa1V5TVRZMUdnc0luSk1CRUFBYUEwbE9VamdjY0lpYUFRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJKQUkiLG51bGwsIjZFIiwiNjExNyJdLFsiSkFJIiwiMjAyNi0wOS0xMyIsIkRFTCIsbnVsbCwiNkUiLCIyMTY1Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,15001-25000,9.844002905701236,False,17427.782608695652,8.126205284415944,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,331,2026-09-12 18:40:55.631023
3ad230ad77431914fc81280ac22b227bc182e4f0ac158f693bd3922c1659b937,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.633892,2026-09-12,0,0-3 days,Air India Express,Round trip,INR,23471.0,23471.0,,,0,150.0,,,,113.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZ1pKV0RFeU16RWFDd2l2dHdFUUFCb0RTVTVTT0J4dzg3OEIiLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIklYIiwiMTIzMSJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,15001-25000,10.063563500382763,False,17427.782608695652,34.67576757750619,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,332,2026-09-12 18:40:55.633892
ec965b60c1f3333854d95f549eda35b12e4a5d4fb84eafd94da52adba9fe44b6,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.636104,2026-09-12,0,0-3 days,Air India,Round trip,INR,27180.0,27180.0,,,0,145.0,,,,111.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZ1pCU1RFNE1EUWFDd2lzMUFFUUFCb0RTVTVTT0J4d25ONEIiLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.21027347878698,True,17427.782608695652,55.95787835016055,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,333,2026-09-12 18:40:55.636104
c5a1de345d9257005305f3b9cb8c6dce51b49acaaeb92f3492c14e75c729202b,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.638535,2026-09-12,0,0-3 days,Air India,Round trip,INR,27269.0,27269.0,,,0,145.0,,,,111.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZ1pCU1RJNU56SWFDd2lGMVFFUUFCb0RTVTVTT0J4dytkNEIiLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjk3MiJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.213542475839635,True,17427.782608695652,56.46855720127033,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,334,2026-09-12 18:40:55.638535
51a2416e8858824f7bf01b01adc23bb5fcde78cbaf38045bb092fba6900595b7,70,PNQ,DEL,PNQ-DEL,2026-09-12,2026-09-19,2026-09-12 18:40:55.640905,2026-09-12,0,0-3 days,Air India,Round trip,INR,31732.0,31732.0,,,0,150.0,,,,111.0,,,WyJDalJJY1ZKaVRHeFRTV2R1TlRSQlNHaGhVR2RDUnkwdExTMHRMUzB0TFMxMmQybDRORUZCUVVGQlIzRnNWREpqUjI1UlowVkJFZ1pCU1RJMU5EZ2FDd2owOXdFUUFCb0RTVTVTT0J4d3VJTUMiLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjU0OCJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.365112427854497,True,17427.782608695652,82.07709329680995,5,23,INR,2026-09-12 18:40:55.621715,6aa54f6255ba65ab38da2e19,335,2026-09-12 18:40:55.640905
5f1ea612699ee21a356562d5774883314e21721af7a034b8c2164e55c82b0e1e,71,PNQ,HYD,PNQ-HYD,2026-09-12,2026-09-19,2026-09-12 18:41:23.072679,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,9830.0,9830.0,,,0,80.0,,,,50.0,,,WyJDalJJWjJRd1JXMUNkbnBVWldkQlJUTllTVkZDUnkwdExTMHRMUzB0TFhCbVltSnJOMEZCUVVGQlIzRnNWRFJOU0dNdGJrbEJFZ1UyUlRFd014b0tDT1pNRUFBYUEwbE9VamdjY0s5USIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkhZRCIsbnVsbCwiNkUiLCIxMDMiXV1d,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,7501-10000,9.193295937366925,False,10099.25,-2.666039557392874,2,8,INR,2026-09-12 18:41:23.068246,6aa54f7c41ffc8dec6acb5ad,336,2026-09-12 18:41:23.072679
a7fe9cea6ee1f047e5a4570c4da211ca888b9f3410666cf0a650b152b1763b78,71,PNQ,HYD,PNQ-HYD,2026-09-12,2026-09-19,2026-09-12 18:41:23.075097,2026-09-12,0,0-3 days,Star Air,Round trip,INR,10881.0,10881.0,,,0,70.0,,,,93.0,,,WyJDalJJWjJRd1JXMUNkbnBVWldkQlJUTllTVkZDUnkwdExTMHRMUzB0TFhCbVltSnJOMEZCUVVGQlIzRnNWRFJOU0dNdGJrbEJFZ1ZUTlRFM05Cb0tDSUZWRUFBYUEwbE9VamdjY1B0WSIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkhZRCIsbnVsbCwiUzUiLCIxNzQiXV1d,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,10001-15000,9.294865327045871,False,10099.25,7.7406738124118135,2,8,INR,2026-09-12 18:41:23.068246,6aa54f7c41ffc8dec6acb5ad,337,2026-09-12 18:41:23.075097
e32b1aac4d83ad332fc6cac67323790866f2ed80b74c6841b7859a97007cd2e5,72,PNQ,MAA,PNQ-MAA,2026-09-12,2026-09-19,2026-09-12 18:41:30.497763,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,12312.0,12312.0,,,1,505.0,,,,99.0,,,WyJDalJJWDBoWGFIaFNkMkpSWkRSQlIxUm9jMEZDUnkwdExTMHRMUzB0TFhscGRISXhPVUZCUVVGQlIzRnNWRFJaUjFvemQwTkJFZzAyUlRZd05UVjhOa1UyTWpZNUdnb0ltR0FRQUJvRFNVNVNPQnh3MVdRPSIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkJMUiIsbnVsbCwiNkUiLCI2MDU1Il0sWyJCTFIiLCIyMDI2LTA5LTEzIiwiTUFBIixudWxsLCI2RSIsIjYyNjkiXV1d,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,10001-15000,9.418410893792872,False,11841.666666666666,3.9718508092892346,2,9,INR,2026-09-12 18:41:30.493390,6aa54f85a204abc9f1dad38a,339,2026-09-12 18:41:30.497763
7f0cc9ff4cc1595914d9bbbd6feebb247bc650d4e48bf900779620aad9196c2d,72,PNQ,MAA,PNQ-MAA,2026-09-12,2026-09-19,2026-09-12 18:41:30.500650,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,13480.0,13480.0,,,0,110.0,,,,79.0,,,WyJDalJJWDBoWGFIaFNkMkpSWkRSQlIxUm9jMEZDUnkwdExTMHRMUzB0TFhscGRISXhPVUZCUVVGQlIzRnNWRFJaUjFvemQwTkJFZ1UyUlRJek9Cb0tDS2hwRUFBYUEwbE9VamdjY0p0dSIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIk1BQSIsbnVsbCwiNkUiLCIyMzgiXV1d,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,10001-15000,9.509036565691064,False,11841.666666666666,13.83532723434202,2,9,INR,2026-09-12 18:41:30.493390,6aa54f85a204abc9f1dad38a,340,2026-09-12 18:41:30.500650
c80cac3a949877218ee94170e52947568aafac314a29cf00b8eec8c5542f07aa,73,PNQ,CCU,PNQ-CCU,2026-09-12,2026-09-19,2026-09-12 18:41:38.474124,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,14342.0,14342.0,,,1,585.0,,,,143.0,,,WyJDalJJVGxaWU5VRk5WRzFOYkRCQlIzWmpVMUZDUnkwdExTMHRMUzB0TFMxMmRHaGlNVUZCUVVGQlIzRnNWRFZKVEc1SGREQkJFZ3cyUlRFd00zdzJSVFkwT1RRYUNnaUdjQkFBR2dOSlRsSTRISENoZFE9PSIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkhZRCIsbnVsbCwiNkUiLCIxMDMiXSxbIkhZRCIsIjIwMjYtMDktMTMiLCJDQ1UiLG51bGwsIjZFIiwiNjQ5NCJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,10001-15000,9.571017297294214,False,16288.333333333334,-11.949247927964802,4,12,INR,2026-09-12 18:41:38.469041,6aa54f8dc29c3deccc021f53,342,2026-09-12 18:41:38.474124
fcf9830ebdc0c497d66b595c2a54442382bc7192828b9bd26e99bd3f672fed71,73,PNQ,CCU,PNQ-CCU,2026-09-12,2026-09-19,2026-09-12 18:41:38.478055,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,15114.0,15114.0,,,0,155.0,,,,114.0,,,WyJDalJJVGxaWU5VRk5WRzFOYkRCQlIzWmpVMUZDUnkwdExTMHRMUzB0TFMxMmRHaGlNVUZCUVVGQlIzRnNWRFZKVEc1SGREQkJFZ1kyUlRZNU1qRWFDZ2lLZGhBQUdnTkpUbEk0SEhESmV3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJDQ1UiLG51bGwsIjZFIiwiNjkyMSJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,15001-25000,9.623442907213558,False,16288.333333333334,-7.209659265322832,4,12,INR,2026-09-12 18:41:38.469041,6aa54f8dc29c3deccc021f53,343,2026-09-12 18:41:38.478055
bec15abf60291fc083d21c3b434d1eb650e794cadb34b1e0e4f6120430dfe180,74,PNQ,AMD,PNQ-AMD,2026-09-12,2026-09-19,2026-09-12 18:41:46.630447,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,9691.0,9691.0,,,0,80.0,,,,57.0,,,WyJDalJJVDBWS2NGRnVWWFJsZVd0QlN6TkpSRUZDUnkwdExTMHRMUzB0TFMxNWJHdDJPVUZCUVVGQlIzRnNWRFZWVGpST1NqSkJFZ1UyUlRVME54b0tDTnRMRUFBYUEwbE9VamdjY0o1UCIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkFNRCIsbnVsbCwiNkUiLCI1NDciXV1d,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,7501-10000,9.179056081936416,False,8694.111111111111,11.466254297289357,2,9,INR,2026-09-12 18:41:46.625844,6aa54f95f0114a893c88e6cd,345,2026-09-12 18:41:46.630447
5d10bea1d5b9b1437fe96b14f74eb85af2eb628176471765cbaf8cf0603e5494,74,PNQ,AMD,PNQ-AMD,2026-09-12,2026-09-19,2026-09-12 18:41:46.633212,2026-09-12,0,0-3 days,Akasa Air,Round trip,INR,10071.0,10071.0,,,0,85.0,,,,55.0,,,WyJDalJJVDBWS2NGRnVWWFJsZVd0QlN6TkpSRUZDUnkwdExTMHRMUzB0TFMxNWJHdDJPVUZCUVVGQlIzRnNWRFZWVGpST1NqSkJFZ1pSVURFNU1UZ2FDZ2pYVGhBQUdnTkpUbEk0SEhDclVnPT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJBTUQiLG51bGwsIlFQIiwiMTkxOCJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,10001-15000,9.217514575724183,False,8694.111111111111,15.837028895676507,2,9,INR,2026-09-12 18:41:46.625844,6aa54f95f0114a893c88e6cd,346,2026-09-12 18:41:46.633212
fd8013a76fd8f2e754d043668f95bed236b784b2fb8f4ba36bc31710bf183934,75,PNQ,COK,PNQ-COK,2026-09-12,2026-09-19,2026-09-12 18:41:53.227124,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,13509.0,13509.0,,,1,495.0,,,,110.0,,,WyJDalJJUVY5UmNtcE9jVkJqTWpSQlNHeDBUWGRDUnkwdExTMHRMWFozYUdReE55MXVNa0ZCUVVGQlIzRnNWRFUwUW1sVFMxVkJFZ3cyUlRZd05UVjhOa1UzTmpNYUNnakZhUkFBR2dOSlRsSTRISEM1Ymc9PSIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkJMUiIsbnVsbCwiNkUiLCI2MDU1Il0sWyJCTFIiLCIyMDI2LTA5LTEzIiwiQ09LIixudWxsLCI2RSIsIjc2MyJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,10001-15000,9.511185430954244,False,25499.8,-47.023113906775734,4,15,INR,2026-09-12 18:41:53.222106,6aa54f9da89e02ad74223fde,347,2026-09-12 18:41:53.227124
342d1b3db8619ad1bdc662763720eca06a0e6f3955de6d1a9af4c9020e9e8827,75,PNQ,COK,PNQ-COK,2026-09-12,2026-09-19,2026-09-12 18:41:53.230859,2026-09-12,0,0-3 days,"Air India, Air India Express",Round trip,INR,50453.0,50453.0,,,1,1470.0,,,,295.0,,,WyJDalJJUVY5UmNtcE9jVkJqTWpSQlNHeDBUWGRDUnkwdExTMHRMWFozYUdReE55MXVNa0ZCUVVGQlIzRnNWRFUwUW1sVFMxVkJFZzFCU1RFNE1EUjhTVmd4T0RFMUdnc0lsWW9ERUFBYUEwbE9VamdjY01DY0F3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxODE1Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.828817309060954,False,25499.8,97.85645377610805,4,15,INR,2026-09-12 18:41:53.222106,6aa54f9da89e02ad74223fde,348,2026-09-12 18:41:53.230859
b1e4395e0f7df6dc255db605135bb59aab0d106fed1f3500cda5650a88412502,75,PNQ,COK,PNQ-COK,2026-09-12,2026-09-19,2026-09-12 18:41:53.234437,2026-09-12,0,0-3 days,Air India,Round trip,INR,50740.0,50740.0,,,1,1335.0,,,,276.0,,,WyJDalJJUVY5UmNtcE9jVkJqTWpSQlNHeDBUWGRDUnkwdExTMHRMWFozYUdReE55MXVNa0ZCUVVGQlIzRnNWRFUwUW1sVFMxVkJFZzFCU1RFNE1EUjhRVWt4TnpNNEdnc0l0SXdERUFBYUEwbE9VamdjY095ZUF3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiQUkiLCIxNzM4Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.834489541275977,False,25499.8,98.9819527996298,4,15,INR,2026-09-12 18:41:53.222106,6aa54f9da89e02ad74223fde,349,2026-09-12 18:41:53.234437
adbdb51ca6b112efc167b9b410576771b642feb7f10f16d66c66af7daf7dec7f,75,PNQ,COK,PNQ-COK,2026-09-12,2026-09-19,2026-09-12 18:41:53.241310,2026-09-12,0,0-3 days,Air India,Round trip,INR,51504.0,51504.0,,,1,1040.0,,,,276.0,,,WyJDalJJUVY5UmNtcE9jVkJqTWpSQlNHeDBUWGRDUnkwdExTMHRMWFozYUdReE55MXVNa0ZCUVVGQlIzRnNWRFUwUW1sVFMxVkJFZzFCU1RFNE1EUjhRVWt5TkRVNEdnc0lzSklERUFBYUEwbE9VamdjY0l5bEF3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiQUkiLCIyNDU4Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.849434169317794,False,25499.8,101.978054729841,4,15,INR,2026-09-12 18:41:53.222106,6aa54f9da89e02ad74223fde,350,2026-09-12 18:41:53.241310
25d639dcdc50b5be52ee4bc8d122e33007c57a9f7e2a6c07fc778095d66567e1,75,PNQ,COK,PNQ-COK,2026-09-12,2026-09-19,2026-09-12 18:41:53.244862,2026-09-12,0,0-3 days,"Air India, Air India Express",Round trip,INR,52269.0,52269.0,,,1,985.0,,,,295.0,,,WyJDalJJUVY5UmNtcE9jVkJqTWpSQlNHeDBUWGRDUnkwdExTMHRMWFozYUdReE55MXVNa0ZCUVVGQlIzRnNWRFUwUW1sVFMxVkJFZzFCU1RFNE1EUjhTVmd4T0RFeUdnc0lyWmdERUFBYUEwbE9VamdjY0t5ckF3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkNPSyIsbnVsbCwiSVgiLCIxODEyIl1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.864177871706968,False,25499.8,104.97807825943735,4,15,INR,2026-09-12 18:41:53.222106,6aa54f9da89e02ad74223fde,351,2026-09-12 18:41:53.244862
8e55edbf86f93df6deadf3c0b443eb9d99f32128fec4fe84dd8aa3081fa64865,76,PNQ,GOI,PNQ-GOI,2026-09-12,2026-09-19,2026-09-12 18:42:10.988781,2026-09-12,0,0-3 days,"Air India, Air India Express",Round trip,INR,42331.0,42331.0,,,1,565.0,,,,257.0,,,WyJDalJJVlVSYWVHNTVja1JuUmxsQlJWUXlPWGRDUnkwdExTMHRMUzB0TFhCbVltbHRORUZCUVVGQlIzRnNWRGRKUTNoMVRrOUJFZzFCU1RFNE1EUjhTVmd4TVRBNEdnc0kyOG9DRUFBYUEwbE9VamdjY0l6YUFnPT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkdPSSIsbnVsbCwiSVgiLCIxMTA4Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.653298580213615,False,29013.81818181818,45.899446031984766,4,11,INR,2026-09-12 18:42:10.983632,6aa54fa3f96561671a7630a7,352,2026-09-12 18:42:10.988781
387d381a0fe27aeeb3e5b1380eef21c63a387747c7cfb16b793092ab15737d65,76,PNQ,GOI,PNQ-GOI,2026-09-12,2026-09-19,2026-09-12 18:42:10.991772,2026-09-12,0,0-3 days,Air India,Round trip,INR,43856.0,43856.0,,,1,1230.0,,,,242.0,,,WyJDalJJVlVSYWVHNTVja1JuUmxsQlJWUXlPWGRDUnkwdExTMHRMUzB0TFhCbVltbHRORUZCUVVGQlIzRnNWRGRKUTNoMVRrOUJFZ3hCU1RFNE1EUjhRVWswT0RjYUN3alExZ0lRQUJvRFNVNVNPQnh3eU9ZQyIsW1siUE5RIiwiMjAyNi0wOS0xMiIsIkRFTCIsbnVsbCwiQUkiLCIxODA0Il0sWyJERUwiLCIyMDI2LTA5LTEzIiwiR09JIixudWxsLCJBSSIsIjQ4NyJdXV0=,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.688689620179726,False,29013.81818181818,51.15556223993585,4,11,INR,2026-09-12 18:42:10.983632,6aa54fa3f96561671a7630a7,353,2026-09-12 18:42:10.991772
4a93ca45549754719592fc31bf4931af7990528f01f86c2d917d5ea104338efa,76,PNQ,GOI,PNQ-GOI,2026-09-12,2026-09-19,2026-09-12 18:42:10.994101,2026-09-12,0,0-3 days,Air India,Round trip,INR,47726.0,47726.0,,,1,930.0,,,,242.0,,,WyJDalJJVlVSYWVHNTVja1JuUmxsQlJWUXlPWGRDUnkwdExTMHRMUzB0TFhCbVltbHRORUZCUVVGQlIzRnNWRGRKUTNoMVRrOUJFZzFCU1RFNE1EUjhRVWt5TmpJM0dnc0k3dlFDRUFBYUEwbE9VamdjY0pxR0F3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkdPSSIsbnVsbCwiQUkiLCIyNjI3Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.77325255447335,False,29013.81818181818,64.4940341906051,4,11,INR,2026-09-12 18:42:10.983632,6aa54fa3f96561671a7630a7,354,2026-09-12 18:42:10.994101
9a2f359132f6c9fae2ea3a71088ddd08cd247be9cf51f782b11b9f83285fda31,77,AMD,BLR,AMD-BLR,2026-09-12,2026-09-19,2026-09-12 18:42:22.671652,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,19025.0,19025.0,,,0,130.0,,,,94.0,,,WyJDalJJVGxaWU5VRk5WRzFOYkRCQlIzWm9abmRDUnkwdExTMHRMUzB0TFMxMmRHaGlNVUZCUVVGQlIzRnNWRGQzUWtjNFYwTkJFZ1UyUlRrNU5ob0xDTkdVQVJBQUdnTkpUbEk0SEhER213RT0iLFtbIkFNRCIsIjIwMjYtMDktMTIiLCJCTFIiLG51bGwsIjZFIiwiOTk2Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,15001-25000,9.853561743766402,False,18526.3125,2.6917795972620118,3,16,INR,2026-09-12 18:42:22.666925,6aa54fb59d26cfddf08b41b6,355,2026-09-12 18:42:22.671652
877d91cb9b255221422e3a6daae61481ba87637c9d4fa8b44f8cf3d3a25910b1,77,AMD,BLR,AMD-BLR,2026-09-12,2026-09-19,2026-09-12 18:42:22.674854,2026-09-12,0,0-3 days,Air India,Round trip,INR,27324.0,27324.0,,,1,595.0,,,,222.0,,,WyJDalJJVGxaWU5VRk5WRzFOYkRCQlIzWm9abmRDUnkwdExTMHRMUzB0TFMxMmRHaGlNVUZCUVVGQlIzRnNWRGQzUWtjNFYwTkJFZzFCU1RJMU5EWjhRVWt5TkRBNUdnc0l2TlVCRUFBYUEwbE9VamdjY0xQZkFRPT0iLFtbIkFNRCIsIjIwMjYtMDktMTIiLCJERUwiLG51bGwsIkFJIiwiMjU0NiJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiQUkiLCIyNDA5Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.215557313044739,True,18526.3125,47.487526187415874,3,16,INR,2026-09-12 18:42:22.666925,6aa54fb59d26cfddf08b41b6,356,2026-09-12 18:42:22.674854
fc78f54cfe0a60cbd36d6d7506a69c43f6045e75f4c9945aa16831897237e6a2,77,AMD,BLR,AMD-BLR,2026-09-12,2026-09-19,2026-09-12 18:42:22.678616,2026-09-12,0,0-3 days,IndiGo,Round trip,INR,36383.0,36383.0,,,1,430.0,,,,187.0,,,WyJDalJJVGxaWU5VRk5WRzFOYkRCQlIzWm9abmRDUnkwdExTMHRMUzB0TFMxMmRHaGlNVUZCUVVGQlIzRnNWRGQzUWtjNFYwTkJFZzAyUlRZek5URjhOa1UxTWprMEdnc0luNXdDRUFBYUEwbE9VamdjY0x1cEFnPT0iLFtbIkFNRCIsIjIwMjYtMDktMTIiLCJCT00iLG51bGwsIjZFIiwiNjM1MSJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCI1Mjk0Il1dXQ==,SerpApi,Google Flights,2026,9,37,12,5,Saturday,September,True,18,25000+,10.501884396550263,True,18526.3125,96.38554623322908,3,16,INR,2026-09-12 18:42:22.666925,6aa54fb59d26cfddf08b41b6,357,2026-09-12 18:42:22.678616
